theta,I_n,I_u
0.5262167694762904,-0.06518662023577121,2.7428566635905822
0.5405796017356514,-0.06606923450055921,1.1229473033499706
0.5553431532066321,-0.0688740104533977,0.4843665334559807
0.5714510308104874,-0.07263277406020084,0.27948410277087693
0.590419494935242,-0.07516387036570302,0.174191563163081
0.6156210056741362,-0.07115753917589435,0.13003435319256357
0.6584845372058084,-0.07957445664783264,0.12523467563400337
0.7298608754760376,-0.06995403414594029,0.10110259921167211
0.801172973289313,-0.05452083369802879,0.16366618419299517
0.8725031531832962,-0.010506565626649447,0.11070786720727728
0.9439348585296633,-0.006257556824658115,0.09360698693546059
1.0155516147539094,-0.016704007645817386,0.08264155906957255
1.087418921075419,-0.016909931979207676,0.057041698151057814
1.1595582723689857,-0.03001593561020244,0.07475382470219585
1.2319315707805072,-0.034222271121070735,0.0841736408676272
1.3044520594379085,-0.04898709731798038,0.09419002524669984
1.377015467424813,-0.05418803595997469,0.12379353267543851
1.4495439031799404,-0.05804937881711461,0.13140264669905452
1.522015442952814,-0.04489807876588411,0.13077341331645476
1.5944567668810197,-0.04238003244882646,0.10045377556010907
1.6669131645531992,-0.025614186895343925,0.09203441501543898
1.7394212616173033,-0.02942018219748144,0.08875979292632147
1.8119788418177838,-0.018326868870245764,0.02713686545766617
1.8845256306597797,0.0003008340477029112,0.018546319022578035
1.9569615037793973,0.009523285314780108,0.012453160322141735
2.0291889988672906,0.004809929852564845,0.016510632534089985
2.164601121425287,0.0032518365703306726,0.018116447190430124
2.2361083705520466,0.010245565075949549,0.017127113225340863
2.3074748668372784,0.011860282689984625,0.01646707434914185
2.3787852761905697,0.0123764007358444,0.016058726385614622
2.4501216102933334,0.0051546847882286174,0.015885258487243977
2.521567016065103,0.022527375236985857,0.015996084619748666
2.5932063027115193,0.02241628923032909,0.016485755945763996
2.665099800425496,0.02574681492961852,0.01750829305016891
2.737263832484511,0.032296777270261375,0.01930948130474374
2.8096557029879863,0.0247101767975868,0.022242712485981846
2.8821845050826784,0.09579066218094548,0.02690309328399431
2.9547470445271307,0.047834027750889435,0.03383336593572962
3.02727008649459,0.016770826483683228,0.043403794680579255
3.0997370273762517,0.010438008687970464,0.0551368502877174
3.1721780403338222,0.003522892859075749,0.06582142751386473
3.244638234568686,0.021827810603978665,0.06580419630573708
3.317151885670466,0.011134750182097438,0.07032443246849607
3.3897119833612015,-0.018146458998993163,0.06155248796894536
3.4622528313284606,-0.037819518525230016,0.05055143377383688
3.5346725104983214,-0.037483031196229796,0.038922671750788874
3.5779967266267274,-0.06080345743199208,0.03884685293541828
3.6033939039876586,-0.07891039400156015,0.033869513655355864
3.6224694641014503,-0.1314606059386136,0.03598437560000533
3.6386398349990925,-0.22436760529370006,0.03541663582200248
3.6534365084420775,-0.364709034860128,0.037430207648274726
3.6678094230660836,-0.46449198070540554,0.031663545601184735
3.682172255325445,-0.3642590060993609,0.033931750777724284
3.696935806796425,-0.22319738538299358,0.03589514464776325
3.7130436844002803,-0.13138545461626916,0.03290352457340957
3.732012148525035,-0.05389116206120605,0.035101785363370934
3.7572136592639294,-0.039305389830061176,0.048034354531628444
3.8000771907956015,-0.008279842756132381,0.07452734553703258
3.871453529065831,0.020749481432375184,0.05952054932555625
3.942765626879106,-0.02446815105274314,0.04814696080147569
4.014095806773089,0.00797050615055316,0.014969118360771166
4.085527512119456,0.006536457667259756,0.01781080062019658
4.1571442683437025,0.014926409516952446,0.01418280402273216
4.229011574665212,0.03813823349200928,0.014343891223052902
4.301150925958779,0.020828938779742918,0.03734899786160071
4.3735242243703,0.027664402328281875,0.02752259773868034
4.446044713027701,0.019503351987797925,0.05233382664996388
4.518608121014606,0.021427948337493063,0.04581435544251132
4.591136556769733,0.025978125828462238,0.0477318041549646
4.663608096542607,0.014174529810631057,0.04854383732589313
4.736049420470813,0.02638789243923373,0.05173502487594531
4.808505818142992,-0.014510682288511904,0.0592300758483658
4.881013915207096,-0.021093133332945817,0.065891602081403
4.9535714954075765,0.007637921281677971,0.04306985740541344
5.026118284249573,0.014454677894352527,0.021638276178690494
5.098554157369191,0.014150681727842288,0.012320601343383182
5.170781652457084,0.021225244628293515,0.02822203468302952
5.30619377501508,-0.009981442426837142,0.02050671741951066
5.37770102414184,-0.010568055748938217,0.015261424301314257
5.4490675204270715,-0.011464049988333253,0.014976152831461077
5.520377929780363,-0.012665154347327779,0.01843696295495579
5.5917142638831265,-0.014201306377303947,0.024821138815735937
5.663159669654896,-0.016186835181899496,0.020543038748695532
5.734798956301312,-0.01887780381631769,0.028318567474913882
5.806692454015289,-0.022829803982159426,0.0329760198691768
5.878856486074304,-0.02936393024993812,0.0589383275143101
5.951248356577779,-0.04200728847120055,0.06739776565760637
6.0237771586724715,-0.06773766284650293,0.10756933184295597
6.096339698116924,-0.08890775235730777,0.15337511386551256
6.168862740084383,-0.07948117562310683,0.1505280071560795
6.241329680966045,-0.06559545324866198,0.11391384954305321
0.030585386744029115,-0.05921003680152213,0.12762355473224074
0.10304558097889283,-0.057919742039133366,0.11038857426552716
0.17555923208067253,-0.05995775623637237,0.11506465098277455
0.24811932977140833,-0.0648255984168704,0.16516399824216485
0.3206601777386673,-0.07181705378620236,0.1662722842725536
0.3930798569085281,-0.0617588800578679,0.1122080560777615
0.4364040730369342,-0.06648623105344689,0.13193771971372356
0.4618012503978653,-0.07369335182675078,0.18133467151252006
0.4808768105116571,-0.07172270703025323,0.2762097450530103
0.49704718140929915,-0.06870615309651243,0.479617235744804
6.809402076655877,-0.06518662023577121,2.7428566635905822
